Hybrid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
GEMS-0227_3AZA1_0016/PHP02,3.572988494221334,-8.678981994451608,4.827291140111476,-0.23739150216974306,-0.10459664661214885,0.23961954736910804,1.2247373197891323,-1.8047496061708175,0.2534345919017283,-1.6932598213251508,3.520445147205881,0.307975674868284,-0.869124918356496,-1.1801509102904622,1.2080775346204737,0.8283060633699402,-2.5306623011386664,1.7466950245943786,0.22060918529948614,-1.8565742813204589
GEMS-0227_3AZA1_0017/LH287,1.6968980381335348,4.50033855792366,6.423514567744319,-5.542525563442477,3.5076695706807435,0.2902646442112521,1.229865591944471,-1.6951226479073225,1.240342640875724,-2.050503483314481,4.765000885373309,1.01133359222012,-0.4011431987636826,0.35528891067082113,0.9260640040918539,1.832250287725156,-1.5915228392551282,-0.10373033460150717,0.08202717499599751,-1.927069844338683
GEMS-0227_3AZA1_0017/PHP02,4.309442072231999,-8.781383475801434,4.48010417268564,-0.4462761513381965,-0.18541552674518644,1.0314615604747202,1.187176182584338,-1.7503459321872394,0.414748047240119,-1.944415463030231,3.80128455652052,0.6664130299148541,-1.0566576945532442,-1.2543990849047315,1.2033213190278278,1.356116810017576,-2.8808657515869887,1.4089412239843149,-0.26591027095499065,-1.8806184387985279
GEMS-0227_3AZA1_0018/LH287,1.02093784631804,4.599646339378607,6.568855795483561,-5.897483621950529,3.499691049570545,0.14287458512077106,1.3787786847909254,-0.522389128597376,0.9182515774271616,-1.3751495883715805,4.619182282931382,0.4710605565845898,-0.12558728170397754,0.7628271460682635,1.372415844402376,0.2945504008086712,-1.3698898744109704,0.5912052049456014,0.9079219244659483,-0.8922742375919972
GEMS-0227_3AZA1_0018/PHP02,3.615955454010162,-8.681896658611413,4.62725504697241,-0.8112307219989302,-0.18798639648374935,0.8535464450665071,1.3170865296531287,-0.5574785066064817,0.08295341871197312,-1.276378575292429,3.653899287505075,0.12651913119856842,-0.7990053040045076,-0.8341731226407383,1.6666692399303313,-0.17078948857833656,-2.6291511236780445,2.1314630324970425,0.5591106626394146,-0.8287337853725922
GEMS-0227_3AZA1_0019/LH287,0.9367662041035492,4.486242196493087,7.021553067787954,-6.07457103488012,3.3268608602550898,0.42815550881826403,1.3060757797146514,-1.037435607746303,1.0034211373114799,-1.8567241842246232,4.972468467546269,0.8579112738555968,0.13837792546477004,0.5280221036245752,0.8981599903215902,1.2461959002258445,-2.0996193974795228,-0.6053513462784781,-0.3419923443335863,-1.3232169671792704
GEMS-0227_3AZA1_0019/PHP02,3.560966101146247,-8.793785705911302,5.058608019357329,-0.9856513983439421,-0.36686736451745255,1.1730091362705815,1.254923488374195,-1.0914731100957829,0.13888701163109182,-1.7290927795761404,3.9857678058598416,0.5053604266011443,-0.5281981994532756,-1.0657591177863945,1.17816808916784,0.7795221366885926,-3.3829313660504097,0.9330378986902331,-0.6584190275245922,-1.2522462680587927
GEMS-0227_3AZA1_0021/LH287,0.8663602148558944,4.648260962541233,6.986641541298204,-5.640030942132806,3.3088940110153966,0.13102180241611858,1.4068170594750795,-1.1178933095835046,1.3255787616676957,-1.7923413130218753,4.664849916011896,0.7606511653278111,-0.09055340766783078,0.2731478661848803,0.19995730146611077,1.3271914424982272,-1.6226873783885745,0.16311227484631532,0.513786325182309,-2.42860834963021
GEMS-0227_3AZA1_0021/PHP02,3.458653439217695,-8.622572253927133,5.028700670981269,-0.5425912114519139,-0.40165954072082405,0.8772623344069067,1.3568083373314215,-1.1602343139305813,0.49920474089425376,-1.6759421433818003,3.672220213863055,0.40715150497864866,-0.7453127794478922,-1.3405109394788843,0.4777201210994583,0.8641234141750099,-2.904189236446421,1.699133967133151,0.17304425052043895,-2.3821415431956927
GEMS-0227_3AZA1_0022/LH287,1.302808247071622,4.485381574929862,6.633701110663074,-6.219587271158742,3.3582297589124734,0.10141633248977366,1.3689247948066496,-0.9104299688857429,0.622325691241055,-2.088879428638126,4.704387334260643,0.8618499585524904,-0.013110830025885459,0.6254008461397124,0.9651557735628534,1.1060877123592108,-1.4920048819546063,-0.06761101316897018,0.47637433502684917,-1.4585322966630136
GEMS-0227_3AZA1_0022/PHP02,3.9440803144951326,-8.794106297037997,4.690707926550584,-1.154058834779445,-0.35231519482337736,0.8513257022520495,1.3221678037528053,-0.9588509279312575,-0.23654185667414518,-1.9742535367831133,3.737944975683374,0.5247051463571155,-0.6711571921988551,-0.9707827802765481,1.2361461300837764,0.6273908489442832,-2.775648554834194,1.4570189300497234,0.15208986240759428,-1.3880386065236077
GEMS-0227_3AZA1_0023/LH287,1.3653095069625156,4.337806118858602,6.865747362417598,-5.95666385794797,3.8821857357923975,0.17271208268716695,1.070625313281764,-0.7894738047416504,0.6450098442607625,-1.879376971581923,4.922491731536269,0.8411221870373358,-1.2431767287652926,0.6288917071431013,0.8021893053124762,1.2847057582648975,-1.0717683231463633,0.4248085794378098,1.279396263905697,-1.59548116582507
GEMS-0227_3AZA1_0023/PHP02,3.9633311929183974,-8.97707372493395,4.939815359124165,-0.859211781480045,0.19459601892235845,0.9110339112773586,1.0010204537584506,-0.8059183238125687,-0.2041851284047907,-1.8073078301290222,3.9591624547556594,0.49026471117229625,-1.9142871732161868,-0.9625487245985473,1.119418414998684,0.8007584947730232,-2.3279989916458166,1.9590129532744647,0.9423498788463052,-1.527814784856707
GEMS-0227_3AZA1_0024/LH287,1.1661240518764655,4.547510442093458,7.115307384509234,-5.992952339277824,3.6749895594639415,0.3903207353531405,0.9640114942742917,-0.9335710132280307,0.9559783185552898,-2.088005381391756,4.650907721325169,0.7513437266667327,-0.46897293519823524,0.9934288952973789,0.9136675010112847,1.1615296915797366,-1.1254715978930694,0.20442777262308132,0.6441936862324013,-1.8673544343388127
GEMS-0227_3AZA1_0024/PHP02,3.771010963704042,-8.749145114841033,5.152925889038697,-0.9139918045509976,-0.047347965231024546,1.1392223140237754,0.9096421865209576,-0.9786210947769817,0.10999858714295692,-1.980175591113578,3.6495323214677624,0.3907731486780441,-1.1188159596170622,-0.5948190003897994,1.214460593295287,0.7058319561790911,-2.389778643307358,1.7488386916623408,0.32585234452920264,-1.7961980451928692
GEMS-0227_3AZA1_0025/LH287,1.4126738309528946,4.636231851131643,6.762959807969754,-6.1710861432163515,3.454729885585593,-0.047510009647629546,1.472550564612892,-0.7817760003142856,0.8832514336857907,-2.2730635709251352,4.513114396351593,0.5873620332659583,0.17847274444382286,0.6776093867649295,0.5337912887351377,1.1819192479000062,-1.0854760884950736,0.040711448624096556,0.8541870725540981,-1.6908939026449035
GEMS-0227_3AZA1_0025/PHP02,4.024771361610691,-8.61498970358996,4.811805496232203,-1.067229629361261,-0.2432490272983875,0.6987007069951715,1.4030205639194961,-0.8123675267643459,0.03523694359441111,-2.19714822147035,3.5030195450802055,0.22913024421834063,-0.48596995468941423,-0.9270964795401322,0.8264768263056602,0.7364415696890073,-2.37568104297021,1.5775778306395114,0.5578376670312406,-1.6221994638393231
GEMS-0227_3AZA1_0028/LH287,1.0075777675515316,4.697257982331541,6.532650804533651,-5.872330183034255,3.606926080579952,0.14110417869450015,1.6306046559470964,-1.3504299870478196,0.7956435261193121,-1.2361943832151199,5.101173427862009,0.5217055436104655,-0.29297852313035966,0.38894760395250216,0.59322127183705,1.0600522021041927,-2.36291372311237,-0.6784090975821548,-0.9025676035264593,-1.5261326436205536
GEMS-0227_3AZA1_0028/PHP02,3.65116910313256,-8.602086858419897,4.6066355073456435,-0.7677920488931872,-0.12179467327752364,0.878233722387376,1.5929030779042153,-1.400962737385612,0.012369703988946434,-1.084547659387126,4.1343156024801235,0.17942377779264854,-0.9545864263152973,-1.2198790840989113,0.8717819550222474,0.573604001500649,-3.618493692204013,0.8698002698253036,-1.2611691628513102,-1.447396921929125
GEMS-0227_3AZA1_0029/LH287,0.30667355025341386,4.492227616177274,6.116686479204512,-5.855566309048935,3.5913672481626815,0.06601127039991692,1.5056335243264625,-1.1570292807021982,0.7369692926789404,-1.4992081002710607,5.15999514505436,0.5370616025682858,-0.33179081742397865,0.40109262215151303,0.9315923881978393,1.0117053971207486,-1.86979030288505,-0.47080362198084896,-0.5080544312982698,-1.5597925958139758
GEMS-0227_3AZA1_0029/PHP02,2.950395700001448,-8.81873157991343,4.207645424576464,-0.7546784931578858,-0.1225277141567397,0.8012190604399848,1.4822759075833871,-1.222549418190323,-0.061966343887171496,-1.3553497443546845,4.221526403298579,0.21602238325324422,-0.9808153566621401,-1.189384198455189,1.2053087535137619,0.522323181427841,-3.1270465463709414,1.063547771479092,-0.8659009460336714,-1.4815265764924614
GEMS-0227_3AZA1_0030/LH287,1.2801624143759482,4.683481835644278,7.243943152378257,-5.966410406984791,3.818759889645762,-0.27617626633487524,1.3078253782757971,-0.9142163848113942,0.8363477451229612,-1.351676183593627,4.855521622926408,0.46039106909002475,-0.23561716299545887,0.45687311534334385,1.001742270762531,1.146566830503105,-1.3386264368241219,0.38858856612885306,1.0790079669230765,-1.1973497591736528
GEMS-0227_3AZA1_0030/PHP02,3.880470900493587,-8.625600944483876,5.3188138109658905,-0.8952795621490878,0.09416723712539639,0.4593333042816882,1.2436542494386211,-0.9434839951068826,0.013500111992770476,-1.2519274711234358,3.869291362453492,0.12265202204878449,-0.8661294967329053,-1.1351066573450947,1.294176366032069,0.6769210736796216,-2.5937897582522584,1.9755099321855691,0.7565547841074008,-1.111770668620641
GEMS-0227_3AZA1_0031/LH287,1.4308377578314948,4.695417941061588,7.324359598960005,-5.8054941841190555,3.8036144953469258,-0.6008307173449151,1.1449335546337909,-1.265404042241188,0.7905672831079823,-2.0065815063768833,4.459718885610121,0.5950792019588791,-0.5838083669559223,0.4609504523182099,1.1196813983924374,1.4770360022903333,-1.0072044456509528,0.2270886109631672,1.1561061974769156,-1.8408257195942592
GEMS-0227_3AZA1_0031/PHP02,4.024771946253439,-8.630272677685063,5.359617087179942,-0.7739153997312745,0.10435061877767224,0.15981435248466308,1.113758265019378,-1.3125640704214183,-0.05910675630925947,-1.8767406835020441,3.4633151878051796,0.24369588378336912,-1.2611188766695114,-1.1320498696861416,1.4078424463718213,0.9945477382672638,-2.2705105860809627,1.751901719694869,0.8136917408098002,-1.7840824787445908
GEMS-0227_3AZA1_0032/LH287,1.3118569854503386,4.51760374209875,6.290978059283258,-6.052899010051582,3.5101715898199406,-0.2140058525495595,1.17318434523447,-1.3530217506276627,0.7897196256248398,-2.081662713811985,5.107012291621836,0.7698653720385604,-0.27203016289238374,0.368433306519854,0.6154143770267441,1.3236849804908561,-2.0172460235184073,-0.36974118647375637,-0.09343518063073933,-1.8706354674078105
GEMS-0227_3AZA1_0032/PHP02,3.9267160526008156,-8.779383672050267,4.373022310038417,-0.9763551908505754,-0.19571477663833492,0.5450495366261758,1.1100990225339948,-1.4097282540107186,-0.020223006276753122,-1.9519068825740271,4.132137236580317,0.45184724713206637,-0.9157783415628824,-1.2429465591412732,0.8954254462514276,0.823988921620687,-3.3011962851050884,1.1775661323303679,-0.42531406916975373,-1.77091356216295
GEMS-0227_3AZA1_0034/LH287,1.4631666230724414,4.778913719730568,6.470471910554065,-5.559352116700619,3.445501393178194,0.05519824714275142,1.5672006468381559,-1.0355073181388925,0.9590907237262098,-1.668925551285009,4.426562271299896,0.6440624296475518,-0.09729421640483787,0.3350442485542434,1.2043809821834914,0.748022356599978,-2.1031719827102404,-0.04168692953381602,0.2759691100667815,-1.125423154225552
GEMS-0227_3AZA1_0034/PHP02,4.070706115709739,-8.52981747914907,4.509986608530301,-0.45255759893907654,-0.25029829703727535,0.7834027837896291,1.5182670996139118,-1.093803712374256,0.15610129818394386,-1.5335008522847344,3.4387942206386155,0.29011447474015933,-0.7594318491201967,-1.2728706263435237,1.4780043364882636,0.2881348656070309,-3.3860031607785754,1.4688896502648958,-0.06840036478291484,-1.0749223128774164
GEMS-0227_3AZA1_0035/LH287,0.9034625680421767,4.5482634235584225,6.8166775580595615,-5.829617480027685,3.628918955162596,-0.15566477334121548,1.7327591259390833,-1.0232067739563109,1.1165638167353336,-1.244041375856933,4.751524605437847,0.27502639114460947,-0.5522082241092926,0.555298038239971,1.0332149173198393,1.1896355849236822,-1.8651703956333168,-0.3822161163780141,-0.27315442002990087,-1.48902475003564
GEMS-0227_3AZA1_0035/PHP02,3.5112968844440404,-8.751131128551313,4.876708520105457,-0.7369489689973877,-0.10102351927837633,0.575741626372607,1.6975170090415228,-1.0668298702469652,0.32336090555058905,-1.097385160590396,3.78670535977247,-0.052910435251885,-1.206238894360714,-1.0521559120698107,1.3104616551269828,0.7124655735384793,-3.121327856061554,1.1724392127532652,-0.6276850062226519,-1.4252126772884783
GEMS-0227_3AZA1_0036/LH287,1.3157226180466441,4.483392990760756,7.016096005752996,-6.160736781226399,3.137963988891176,-0.1443300930671406,1.3545368925244239,-1.0792572995397403,0.8247544006568692,-2.058410616635147,4.541837923652569,1.048742454018745,-0.20351938941210349,0.5017204183940045,1.0889652828340386,1.7195783996756009,-0.629549617221738,0.3574121419098275,0.8907204958355777,-1.8601997065267486
GEMS-0227_3AZA1_0036/PHP02,3.945719198324801,-8.821959075594965,5.10673659726144,-1.075075611914755,-0.5748505322596091,0.5982133896110884,1.301293023750296,-1.1577419322694444,5.779846313116395e-4,-1.9311322352119562,3.57415103836811,0.7337078305097916,-0.8207951444677535,-1.0844157794875244,1.349364990466445,1.228398777082822,-1.9125587954243186,1.9047104535814763,0.5576418935417882,-1.7772610799332367
GEMS-0227_3AZA1_0040/LH287,0.975633532112291,4.97137120428176,6.972285752840299,-5.677459375917643,3.3228892634498157,0.07445000549784457,1.619254552801522,-0.6707161119285471,0.6536424373844882,-1.6143315213044789,4.790823187332034,0.35181564067443866,-0.2020437535660869,0.2739280314502452,0.64667767785391606,1.2254926087122613,-2.1163765442148565,-0.6697366510610028,-0.2853599654406512,-0.9145084963554502
GEMS-0227_3AZA1_0040/PHP02,3.5864636443396503,-8.359118429893115,5.010879033053339,-0.5960612094956669,-0.37315130001727737,0.8144415535930544,1.5675260317115427,-0.7141865992990671,-0.2076532485236074,-1.4955653129586066,3.7959838735153455,-0.024780447035640262,-0.8464042098504229,-1.3013677093168858,0.9217736146819526,0.7535800505546006,-3.4050670767591686,0.8868196592781916,-0.6087945376391706,-0.8409653034614244
GEMS-0227_3AZA1_0041/LH287,1.157784891990918,4.806677816108173,6.97190116915664,-5.796768063219472,3.4735693066877498,0.13865114349928676,1.3251107986695798,-0.9757982938383095,0.6054572192866429,-1.7548820810535342,4.540071148999339,0.6217063442963204,-0.09808669178065892,0.6223451745786672,0.8158490993897051,1.0121290836510686,-1.5566458485634582,-0.08967157798395191,0.6706983207309392,-1.5961077304036912
GEMS-0227_3AZA1_0041/PHP02,3.7450118456607666,-8.525971145804744,5.035672493286408,-0.7108620401546278,-0.2549166598333467,0.8701408788631816,1.2751506192824238,-0.9874538942371732,-0.21543443307430762,-1.6664263851139032,3.5570575385897003,0.27692177288138997,-0.7421905008500406,-0.9860631789546843,1.1283588379184621,0.5432378485615802,-2.8086098442878744,1.4893531974414755,0.36011353213599606,-1.5063885941195279
GEMS-0227_3AZA1_0043/LH287,0.6800865061958528,4.4666503960452415,6.817145238484219,-5.916115834026159,3.388721093961475,0.3857463428457854,1.2457409553376946,-0.8205552052400805,0.8433563018529137,-1.345002898905202,4.71513358811257,0.6832230629649332,-0.39415935538569663,0.6298777697304987,0.7420194036065423,1.0104130461321863,-1.8964492787188139,-0.3222966801303553,0.2850914471620576,-1.9351116857924422
GEMS-0227_3AZA1_0043/PHP02,3.289423419613558,-8.826261932343055,4.8792640075100175,-0.8040048312834678,-0.32064268559435083,1.1105573330299365,1.2081635643606012,-0.8701313617065325,-5.015525858225997e-4,-1.2180765698082172,3.778084487457678,0.3379249558859461,-1.0590061535935928,-0.9629398033338152,1.0268163289814483,0.5267468913641902,-3.1625024759250633,1.1953552931862117,-0.07203300499619687,-1.8739583208594357
GEMS-0227_3AZA1_0045/LH287,1.5852540756454303,4.498834230334232,6.577922591694734,-5.894996227670881,3.2025105878792393,0.08357910246149658,1.317779722392006,-1.9352902188118977,0.9613338693647282,-1.9862946410379796,5.092821378695077,0.6198530228640498,-0.4347544044054726,-0.07387470002882016,0.40595100197678746,1.877049550127068,-1.5945725432080133,-0.20526131152474897,-0.13634636547547532,-2.1834244522788153
GEMS-0227_3AZA1_0045/PHP02,4.2267175363665,-8.809805900180393,4.668834217078089,-0.7888925762968991,-0.52288144680808,0.821566873595916,1.2756475761565487,-1.9869499355579858,0.1793951970315147,-1.8463335853973355,4.141342144374328,0.29714804020823066,-1.076502820688347,-1.683532019147183,0.680195393809347,1.377446640609083,-2.8727203996050688,1.336360058893965,-0.47694352788806993,-2.1036420813428713
GEMS-0227_3AZA1_0046/LH287,1.7638988759534864,4.688065556236004,6.678865437216838,-5.877026996454161,3.2914651772343633,-0.0746010570048504,1.3662239781543994,-0.9412832196407078,1.0875048960572686,-2.0075536508443896,4.1412703039571435,0.9270405267952623,0.6976724196445795,0.5160337270990055,1.2996348684038586,1.3309130450443238,-1.4815531850976935,0.39359215567136874,0.9856025781049496,-1.3666520971500695
GEMS-0227_3AZA1_0046/PHP02,4.4249231542416005,-8.573547832048872,4.770541483100762,-0.809015820374624,-0.4349759609110499,0.659631095261841,1.329177073425638,-0.9944622869271555,0.2957893547004203,-1.9128094357106695,3.1975192290474146,0.6210354818005799,0.05559162124671829,-1.1022226151198076,1.5999964350023,0.8526797738596718,-2.74012342083241,1.9402237159223654,0.6260720379158871,-1.2819065540934536
GEMS-0227_3AZA1_0048/LH287,1.0770511071116695,4.2880469257949505,6.383048838482478,-5.840171416991289,3.5413341228246815,0.34510543598090115,0.9152888640286184,-0.9696329150041536,0.65869483436016385,-1.9388728956047618,4.634211857482933,0.6568487005961288,-0.2304891024099521,0.3553752884268646,1.0362067318048387,0.8763523336712532,-1.9760848509600497,0.2650617628333636,0.5684048348398614,-1.5039288081983078
GEMS-0227_3AZA1_0048/PHP02,3.661256309062107,-9.014688425654292,4.43141773463507,-0.7653353627603854,-0.16239004946848987,1.1022664658981816,0.8790346559384372,-1.0318395003557865,-0.1755196542468393,-1.8097686042365113,3.6452517234106,0.29253502053063646,-0.9190851740339228,-1.2361901497112866,1.3259381407238167,0.3804603507373764,-3.2629867996916038,1.7621848231617558,0.2262415857409713,-1.4314279567781811
GEMS-0227_3AZA1_0049/LH287,1.0847684613129065,5.0220004257565884,5.7259930342348,-5.700536556995751,3.231332179465946,-0.33769436802862035,0.6801040488112726,-1.3609585585393875,0.23006918122302483,-1.1853032973141173,2.8647716221011423,0.3312625288404737,0.26919174377947575,0.04582745020372377,0.5975067663166629,1.4642064996354345,-0.34190657419592774,-0.7189661071713458,0.7981793804767598,-1.73585534120291
GEMS-0227_3AZA1_0049/PHP02,3.5042678455426977,-7.8663837982177895,3.838779175750093,-0.7606969954501165,-0.3562479069850489,0.40442611899999986,0.6593746387153402,-1.392226364755756,-0.5815924887825951,-1.114221796062199,1.8902455880762183,-0.013502460164416611,-0.3590117465663564,-1.5245723838553136,0.8746733529823694,0.9918856800319029,-1.5803933500904446,0.7342103588822424,0.4407283623196468,-1.6300349466371318
GEMS-0227_FBLL_0001/LH287,-2.5064189454700196,4.473978553709663,5.657790001060528,-5.631817761062783,3.4628708252918687,1.167349192590698,0.30998317990476354,-0.2826151208305426,-0.8529559953841968,-0.04550775349816949,4.3578753626773725,0.08262038582943088,-0.9282020972898136,0.5795806905180791,-0.34575172780355157,0.18763225973265749,-1.7476934212522284,-1.6686993269638757,-1.601658392761796,-0.21085478736411506
GEMS-0227_FBLL_0001/PHP02,0.09099123255649637,-8.895842765898966,3.7250230368745894,-0.5351518215475981,-0.2442798681901847,1.9219483927267427,0.24846399185041693,-0.3299102481327596,-1.6953846734977946,0.06706364538884474,3.3434037956087925,-0.2885422292427416,-1.6012640756548882,-1.0161965653081848,-0.06699426290323292,-0.27951150259548696,-3.0551134788991408,-0.14563272162203494,-1.9215540422604047,-0.13766886239057805
GEMS-0227_FBLL_0002/LH287,-2.2529120400607563,4.448748025170609,5.93049817229291,-5.502444789238561,3.594422647335484,1.1715254945680744,0.837551114613237,-0.8128144947737105,-0.4205417147504643,0.40898908544167545,3.9331993522901727,-0.3548864239190894,-2.049849683795717,0.7047370695120097,-0.7170199836322502,0.051347727223584445,-0.8237936824354161,-1.5857259320065722,-1.6784510206899743,0.10707658027059049
GEMS-0227_FBLL_0002/PHP02,0.33844198244471735,-8.927161042921847,3.960564508005231,-0.44458848323613925,-0.10705515591275434,1.9400056004505295,0.8163635884078766,-0.8632410704522134,-1.2322575833692817,0.5797676253656671,2.959772398401804,-0.6602870965299696,-2.7815190036880044,-0.9477500733001749,-0.4260060143185387,-0.41297309653675474,-2.0626287622166473,0.005491411079407505,-2.021349641770226,0.20694920979976897
GEMS-0227_FBLL_0003/LH287,-2.6642432082732914,4.383616562822916,5.8909532218802,-5.65225209477386,3.351431327524032,1.304675333128484,0.2669279181286717,-0.843587247772529,-0.9631251442384645,0.07394192981176735,3.749168098787237,-0.08867702005211671,-2.1008025886015966,1.05070628905587,-0.4871255220941809,-0.46586655505805186,-0.6595297932175437,-1.1642907566956926,-1.0715753177829128,1.228015054772283
GEMS-0227_FBLL_0003/PHP02,-0.11027308926993228,-9.006696417815567,3.9386827664553183,-0.5794920542856153,-0.32961301864939246,2.0859842984114474,0.2341578048255434,-0.8962248205603599,-1.7980878884596188,0.21054635721315665,2.729445856660493,-0.40666444436741317,-2.838766564881629,-0.5884827607583751,-0.2112054297672129,-0.9283762497956765,-1.9339506149599026,0.40732475759337616,-1.3901170659120565,1.3277309047944676
GEMS-0227_FBLL_0004/LH287,-3.0370924731392264,4.282182085981431,5.2016846148439395,-5.5337970594648604,3.5763945348145376,1.547627504461503,-0.039095253804368235,-0.7718605025469663,-1.2867075297525692,0.07607739872914077,3.227504159160442,-0.44582276902138795,-2.360582621100795,0.4658444957025407,-0.7568069443256336,-0.16779798142637037,-0.07530141435283012,-2.2234108161271524,-1.8578012836776707,0.9347368325306102
GEMS-0227_FBLL_0004/PHP02,-0.4677214633631113,-9.152878380046586,3.267302833080253,-0.48476432871401687,-0.13719845497397448,2.336933912121436,-0.06342512861172643,-0.8229610787706143,-2.0806396297642795,0.23252686808505152,2.219564579444877,-0.7679827160585349,-3.0830931171838456,-1.1841310119438235,-0.46461133094612556,-0.6511430896898699,-1.3328976382678408,-0.6195249276347442,-2.186847278371886,1.0593246487250934
GEMS-0227_FBLL_0005/LH287,-1.785171739133692,4.067379214329735,6.177463701504288,-5.990717522295401,3.3302932671724195,0.6485627486096366,0.8583552520964847,-0.7802032547277071,-0.5173766536937727,-0.2465828084233979,4.848756268186371,-0.18560300023823625,-1.5649873271171437,0.5984259131537184,-0.25702304971762896,-0.09371027062675023,-1.793767644269199,-1.0183317172035244,-1.046555404706281,-0.15764786025879857
GEMS-0227_FBLL_0005/PHP02,0.7916225411248237,-9.269285655385868,4.243756124541872,-0.9178778037531077,-0.37402386542243476,1.4133118854108784,0.7871058995726862,-0.8139212390755254,-1.381353319411316,-0.1454656633043082,3.8493237311042416,-0.5204862572078752,-2.2176706274689364,-1.049022559675164,0.013552886155080079,-0.5763430692316711,-3.0630455499110942,0.5485409465191409,-1.3918757935971668,-0.08627892952828863
GEMS-0227_FBLL_0007/LH287,-1.9832412078043813,4.048875982912325,5.843444702187284,-5.968477729896166,3.766459457026709,0.9999619203354644,0.6268248266897288,0.04399759998207982,-0.3424966772718677,-0.4734040818405423,4.11562283206996,0.009696455025763762,-1.6370747552528448,0.35831631558563576,-0.07577995651536913,0.013286671263187812,-1.838360653594161,-1.8334391679236894,-1.3750494922243235,-0.24424687461530098
GEMS-0227_FBLL_0007/PHP02,0.6258788465157252,-9.268140536523342,3.896854274294263,-0.8729088898795359,0.06670648752688044,1.747768478690913,0.5822165115917421,-0.010900996269108247,-1.187763242388213,-0.3592890222784279,3.113697980313577,-0.3432455109006948,-2.3087121447446908,-1.2223897759780369,0.1988126340955523,-0.4354878378089292,-3.1468105514143265,-0.29989313848159516,-1.6832399817695702,-0.1696262444446172
GEMS-0227_FBLL_0008/LH287,-2.0761304163655594,4.303124187101581,5.72323646022823,-5.426892078003705,3.277413881032078,1.0230261072583666,0.7615557599459828,-1.385834395468282,-0.41639307324652064,0.04877938351693334,3.137196352574432,-0.4450154481137321,-2.289319496005464,0.6045846718770048,-0.2312299734607349,0.3150685687777802,-0.235263410012531,-1.479846976449468,-1.4816774238352068,0.43042210630883493
GEMS-0227_FBLL_0008/PHP02,0.4698331418881128,-8.992472115529063,3.7738527228030363,-0.3981182067836979,-0.36977094349898176,1.789929236222007,0.7576174221656792,-1.451659646666409,-1.2460661527351504,0.1795111991122118,2.1575498733312637,-0.7491495899800522,-3.0084394444758265,-1.027234259355172,0.03266128158422517,-0.15985702082922087,-1.482549612297294,0.06739395628339274,-1.84143909941821,0.5120866165137699
GEMS-0227_FBLL_0009/LH287,-2.36735483465319,4.095771844403528,5.769728317122875,-5.609806774960846,3.5825551614161832,1.3005002939455688,0.8983081445030121,-0.8445989361446725,-0.3261736366113371,-0.2746496569667452,4.082332401737753,-0.24437062035349086,-1.3098541602923928,0.6763189460224146,-0.16921828939723937,0.3937976933914068,-1.5042805038994547,-1.9950612902258729,-1.7171993222149595,-0.6579907094245213
GEMS-0227_FBLL_0009/PHP02,0.24652432681784897,-9.281816186983388,3.8251446144360344,-0.548148955436819,-0.12931494865239437,2.073211243404361,0.8396084224130912,-0.8641860443958291,-1.1509137676972458,-0.13909384344651388,3.105895151402637,-0.5928643827219112,-1.9715240305517505,-0.9526086381463368,0.14023941261871525,-0.08478636802124302,-2.77156517278096,-0.4290182333447366,-2.0404881999242686,-0.5886720354345324
GEMS-0227_FBLL_0010/LH287,-1.6333380345960662,4.308131214419503,5.819431042637001,-5.547185220092551,3.630316613478206,0.9187124937768748,0.5385729914495287,-0.6750346448790169,-0.6075116028556043,-0.20762249916584619,4.157207106440178,-0.22708303469535104,-2.2658535450826514,0.8486048628633406,-0.0908989366927728,-0.5052674509424392,-0.7817575251209363,-1.0095900345507163,-0.5294361457658844,0.44300215263199333
GEMS-0227_FBLL_0010/PHP02,0.9759330093930983,-9.059338574091372,3.866808805822603,-0.4336623670972658,-0.056468239062234866,1.668854926962997,0.5275384850526086,-0.7487245622159745,-1.3987066317543024,-0.052053954573461826,3.168561923330476,-0.5549548829547774,-3.0062682012077127,-0.7586274193054777,0.18161441223528513,-0.9754488362782158,-2.044473687400553,0.5423121111619411,-0.8668151784185667,0.5327055791952999
GEMS-0227_FBLL_0012/LH287,-2.7966737576635996,4.111972454559971,5.509212840271813,-6.055590181958248,3.4661422033778475,0.8126084687769276,0.7044801652361183,-0.5698797603904269,-0.47455826482368363,0.20522358958633752,3.945745175964593,0.07135027789602702,-1.4600178909847055,0.17919046919497925,-0.2654613846186722,0.278905719284519,-1.2739382585677494,-2.4989493137902374,-1.5107878881341188,-0.7850976557537811
GEMS-0227_FBLL_0012/PHP02,-0.22689091019235955,-9.273501713963478,3.5672129041457517,-0.9335850921403732,-0.2448072783772634,1.5403133944807765,0.6607903412406996,-0.6213268420465685,-1.2912014766907012,0.33996584006800723,2.93778601018102,-0.29636332289775,-2.13075048184445,-1.4268991990086626,0.0073989927567062195,-0.1819567567437185,-2.5674382750213316,-0.9730704986226242,-1.8640655584756065,-0.7125517724109273
